route_id, service_id, trip_id, trip_headsign, trip_short_name, direction_id, block_id, shape_id, wheelchair_accessible, bikes_allowed
6100350, 145728, 145728, , , , , 87992, , 
6200971, 145834, 145834, , , , , 84260, , 
6201199, 145877, 145877, , , , , 84473, , 
6201181, 145891, 145891, , , , , 84722, , 
6201266, 146189, 146189, , , , , 85133, , 
6201269, 146206, 146206, , , , , 85579, , 
6201274, 146229, 146229, , , , , 85157, , 
6201356, 146269, 146269, , , , , 85167, , 
6201280, 146292, 146292, , , , , 85854, , 
2101097, 146475, 146475, , , , , 87138, , 
2101099, 146498, 146498, , , , , 86012, , 
2100668, 146518, 146518, , , , , 87144, , 
2101138, 146578, 146578, , , , , , , 
2101141, 146598, 146598, , , , , 86100, , 
6201207, 146684, 146684, , , , , 87130, , 
6200057, 146730, 146730, , , , , 88054, , 
6200060, 146747, 146747, , , , , 86940, , 
6201212, 146810, 146810, , , , , 88153, , 
6200304, 146833, 146833, , , , , 87803, , 
6200524, 146910, 146910, , , , , 87719, , 
2200228, 146959, 146959, , , , , 84841, , 
2200757, 147016, 147016, , , , , 86219, , 
2200268, 147102, 147102, , , , , 85621, , 
2200434, 147139, 147139, , , , , 86301, , 
2200493, 147208, 147208, , , , , 86648, , 
2200510, 147225, 147225, , , , , 86653, , 
6600168, 147643, 147643, , , , , , , 
1601150, 147849, 147849, , , , , 86844, , 
5501231, 147872, 147872, , , , , 87377, , 
5501231, 147892, 147892, , , , , 87380, , 
5501435, 147935, 147935, , , , , 85940, , 
6201460, 148161, 148161, , , , , 89395, , 
1040441, 148204, 148204, , , , , , , 
2101245, 148353, 148353, , , , , 89375, , 
2101247, 148390, 148390, , , , , 89037, , 
2101248, 148413, 148413, , , , , 89172, , 
6201202, 148513, 148513, , , , , 89872, , 
2100501, 148891, 148891, , , , , , , 
2100501, 148894, 148894, , , , , , , 
6201213, 148954, 148954, , , , , 90293, , 
6200359, 148974, 148974, , , , , 90597, , 
6200359, 148977, 148977, , , , , 90253, , 
6200432, 149017, 149017, , , , , 90613, , 
2201602, 149455, 149455, , , , , , , 
5800065, 149495, 149495, , , , , , , 
5800312, 149515, 149515, , , , , 90352, , 
6800188, 149658, 149658, , , , , 89618, , 
6800197, 149727, 149727, , , , , , , 
6800201, 149764, 149764, , , , , , , 
6800208, 149807, 149807, , , , , 89968, , 
6800203, 149827, 149827, , , , , , , 
6800210, 149850, 149850, , , , , 89770, , 
6800214, 149887, 149887, , , , , 89989, , 
6201186, 149907, 149907, , , , , , , 
1040503, 149933, 149933, , , , , 90360, , 
1700375, 150056, 150056, , , , , 90243, , 
2100275, 150142, 150142, , , , , 89545, , 
2100286, 150219, 150219, , , , , 90008, , 
2100296, 150268, 150268, , , , , 90517, , 
2101167, 150282, 150282, , , , , 90174, , 
2101170, 150305, 150305, , , , , 90530, , 
6401559, 150348, 150348, , , , , 89690, , 
6400013, 150368, 150368, , , , , 89810, , 
6400016, 150391, 150391, , , , , 89942, , 
6400021, 150428, 150428, , , , , 89894, , 
6400023, 150448, 150448, , , , , 89960, , 
2101245, 150823, 150823, , , , , , , 
2101293, 150889, 150889, , , , , 89499, , 
2101298, 150906, 150906, , , , , 89782, , 
2101298, 150909, 150909, , , , , 89700, , 
2101306, 150932, 150932, , , , , 90027, , 
2100929, 150952, 150952, , , , , 90170, , 
2100931, 150969, 150969, , , , , 90373, , 
2101389, 150989, 150989, , , , , 90543, , 
2100380, 151015, 151015, , , , , 90559, , 
2100380, 151032, 151032, , , , , 90227, , 
5500338, 126707, 126707, , , , , 82320, , 
5500338, 126730, 126730, , , , , 81750, , 
5501371, 126807, 126807, , , , , 81037, , 
5501393, 126830, 126830, , , , , 82053, , 
5501437, 126853, 126853, , , , , 81620, , 
5501456, 126876, 126876, , , , , 82050, , 
1040477, 126933, 126933, , , , , 81391, , 
1040672, 127022, 127022, , , , , 80841, , 
1040688, 127039, 127039, , , , , 79474, , 
1040734, 127082, 127082, , , , , 80461, , 
1040740, 127102, 127102, , , , , 81977, , 
1040801, 127125, 127125, , , , , 80231, , 
1040997, 127145, 127145, , , , , 79670, , 
2100223, 127640, 127640, , , , , 81997, , 
2100225, 127643, 127643, , , , , 80723, , 
2100226, 127663, 127663, , , , , 80891, , 
2100226, 127666, 127666, , , , , 80732, , 
2100244, 127709, 127709, , , , , 82027, , 
2100367, 127792, 127792, , , , , 81387, , 
2101077, 127855, 127855, , , , , 81922, , 
5501375, 129014, 129014, , , , , 81162, , 
5501465, 129037, 129037, , , , , 81634, , 
5501465, 129060, 129060, , , , , 81640, , 
5501465, 129083, 129083, , , , , 81631, , 
5501465, 129097, 129097, , , , , 81261, , 
5501437, 129117, 129117, , , , , 81171, , 
2100372, 129332, 129332, , , , , 81468, , 
6601334, 130119, 130119, , , , , 80237, , 
6601360, 130179, 130179, , , , , 80488, , 
6600171, 130242, 130242, , , , , 80503, , 
6600174, 130265, 130265, , , , , 81884, , 
6600175, 130285, 130285, , , , , 80511, , 
6600562, 130328, 130328, , , , , 80329, , 
6600563, 130348, 130348, , , , , 80385, , 
6601366, 130371, 130371, , , , , 80388, , 
6600625, 130388, 130388, , , , , 80657, , 
6600625, 130391, 130391, , , , , 80390, , 
6600570, 130411, 130411, , , , , 80662, , 
6600357, 130434, 130434, , , , , 82302, , 
6601334, 130557, 130557, , , , , 80211, , 
6600178, 131198, 131198, , , , , 80371, , 
6600166, 132180, 132180, , , , , 81861, , 
5500463, 136402, 136402, , , , , 82463, , 
2100219, 136886, 136886, , , , , 82752, , 
6201241, 138337, 138337, , , , , 88732, , 
6201521, 138609, 138609, , , , , 88538, , 
6200467, 141752, 141752, , , , , 89361, , 
6200467, 141772, 141772, , , , , 89278, , 
1041256, 141901, 141901, , , , , 83661, , 
1041256, 141918, 141918, , , , , 83768, , 
1041233, 142064, 142064, , , , , 83875, , 
1040001, 142110, 142110, , , , , 84182, , 
6200968, 142187, 142187, , , , , 83519, , 
6201182, 142230, 142230, , , , , 88562, , 
6201188, 142273, 142273, , , , , 86788, , 
6201188, 142290, 142290, , , , , 85121, , 
6201189, 142313, 142313, , , , , 85495, , 
6201191, 142336, 142336, , , , , 85140, , 
6200810, 142359, 142359, , , , , 86991, , 
6200004, 142379, 142379, , , , , 88309, , 
6200968, 142399, 142399, , , , , , , 
5501216, 142422, 142422, , , , , 83411, , 
5501218, 142442, 142442, , , , , 83474, , 
5501219, 142459, 142459, , , , , 83538, , 
5501238, 142485, 142485, , , , , 84142, , 
5901335, 142605, 142605, , , , , 85333, , 
1800113, 142708, 142708, , , , , 85348, , 
1800117, 142728, 142728, , , , , 86211, , 
1800136, 142771, 142771, , , , , 86696, , 
1800829, 142797, 142797, , , , , 87283, , 
6701511, 142877, 142877, , , , , 84689, , 
6700819, 142920, 142920, , , , , 86135, , 
6700957, 142940, 142940, , , , , 87157, , 
6700958, 142963, 142963, , , , , 85399, , 
6700961, 142977, 142977, , , , , 86190, , 
6700316, 143000, 143000, , , , , 87570, , 
2101503, 143192, 143192, , , , , 83564, , 
2101503, 143206, 143206, , , , , 83456, , 
2100621, 143249, 143249, , , , , 83731, , 
2100621, 143269, 143269, , , , , 83735, , 
6100426, 143747, 143747, , , , , 88402, , 
6100031, 143810, 143810, , , , , 88009, , 
2700549, 144457, 144457, , , , , 84798, , 
4300084, 144500, 144500, , , , , 85084, , 
4301036, 144520, 144520, , , , , 85195, , 
4301525, 144543, 144543, , , , , 86565, , 
4301285, 144566, 144566, , , , , 85174, , 
4301046, 144586, 144586, , , , , 86039, , 
4301399, 144606, 144606, , , , , 87304, , 
4300092, 144649, 144649, , , , , 86055, , 
4300093, 144666, 144666, , , , , 88177, , 
4301402, 144812, 144812, , , , , 86090, , 
4300028, 144892, 144892, , , , , 86895, , 
1701600, 144955, 144955, , , , , , , 
1701600, 144961, 144961, , , , , , , 
1701105, 144978, 144978, , , , , 86686, , 
1701115, 145084, 145084, , , , , 85921, , 
6200764, 145184, 145184, , , , , 84441, , 
6200764, 145190, 145190, , , , , 84446, , 
6200972, 145207, 145207, , , , , 84267, , 
6200767, 145230, 145230, , , , , 84415, , 
6200627, 145353, 145353, , , , , , , 
6200632, 145376, 145376, , , , , 85693, , 
6200646, 145433, 145433, , , , , 85266, , 
6200649, 145476, 145476, , , , , 85890, , 
6200650, 145499, 145499, , , , , 85279, , 
6200515, 145625, 145625, , , , , 86629, , 
6200525, 145645, 145645, , , , , 87721, , 
6100326, 145688, 145688, , , , , 87968, , 
6201199, 145871, 145871, , , , , 84356, , 
6200026, 145894, 145894, , , , , 85771, , 
6200042, 145917, 145917, , , , , 84775, , 
6201250, 146166, 146166, , , , , 84911, , 
6201266, 146186, 146186, , , , , 85131, , 
6201270, 146209, 146209, , , , , 85151, , 
6201356, 146272, 146272, , , , , 85169, , 
6201356, 146289, 146289, , , , , , , 
2100579, 146435, 146435, , , , , 84687, , 
2100668, 146515, 146515, , , , , 86019, , 
2101130, 146538, 146538, , , , , 86221, , 
2101411, 146558, 146558, , , , , 87167, , 
2101138, 146581, 146581, , , , , 86845, , 
2101141, 146601, 146601, , , , , , , 
2101142, 146604, 146604, , , , , 86103, , 
6200046, 146644, 146644, , , , , 85067, , 
6201204, 146681, 146681, , , , , 85689, , 
6200053, 146704, 146704, , , , , 86802, , 
6200054, 146707, 146707, , , , , 85633, , 
6200056, 146727, 146727, , , , , 86935, , 
6200060, 146750, 146750, , , , , 86820, , 
2200260, 147056, 147056, , , , , 88035, , 
2200264, 147079, 147079, , , , , 88039, , 
2200267, 147099, 147099, , , , , 85619, , 
2201370, 147119, 147119, , , , , 86817, , 
2200272, 147122, 147122, , , , , 86819, , 
2200434, 147142, 147142, , , , , 86304, , 
2200444, 147162, 147162, , , , , 87582, , 
2200478, 147185, 147185, , , , , 87587, , 
2200485, 147205, 147205, , , , , 86633, , 
6600168, 147640, 147640, , , , , 85175, , 
1601145, 147832, 147832, , , , , 84507, , 
5501231, 147875, 147875, , , , , 85954, , 
5501231, 147895, 147895, , , , , 87083, , 
5501231, 147909, 147909, , , , , 87086, , 
5501435, 147932, 147932, , , , , 88129, , 
6201460, 148181, 148181, , , , , 89401, , 
2101245, 148330, 148330, , , , , 89026, , 
2101245, 148350, 148350, , , , , 88960, , 
2101247, 148373, 148373, , , , , 89381, , 
2101247, 148393, 148393, , , , , 89039, , 
2101248, 148416, 148416, , , , , 89316, , 
5500468, 148596, 148596, , , , , , , 
5500468, 148619, 148619, , , , , , , 
2100501, 148888, 148888, , , , , , , 
2100501, 148911, 148911, , , , , , , 
2100501, 148914, 148914, , , , , , , 
2100501, 148934, 148934, , , , , , , 
6201213, 148957, 148957, , , , , 90204, , 
1041215, 149040, 149040, , , , , , , 
4300474, 149452, 149452, , , , , , , 
5800062, 149475, 149475, , , , , 89631, , 
5800065, 149498, 149498, , , , , 90076, , 
5800312, 149518, 149518, , , , , 90355, , 
6801151, 149575, 149575, , , , , 89522, , 
6801151, 149581, 149581, , , , , 89467, , 
6801151, 149598, 149598, , , , , 89655, , 
6801152, 149621, 149621, , , , , 89660, , 
6800197, 149744, 149744, , , , , 89865, , 
6800208, 149804, 149804, , , , , 89756, , 
6800203, 149824, 149824, , , , , 89971, , 
6800719, 149847, 149847, , , , , 90062, , 
6801347, 149867, 149867, , , , , 89982, , 
6800214, 149890, 149890, , , , , 90489, , 
6200715, 149910, 149910, , , , , 89715, , 
1701600, 150016, 150016, , , , , , , 
1700375, 150039, 150039, , , , , 90421, , 
1700375, 150059, 150059, , , , , 90333, , 
1700375, 150079, 150079, , , , , 90251, , 
2100966, 150116, 150116, , , , , 89578, , 
2100274, 150139, 150139, , , , , 89669, , 
2100294, 150262, 150262, , , , , 90101, , 
2101167, 150285, 150285, , , , , 90176, , 
6400009, 150345, 150345, , , , , 89480, , 
6400025, 150365, 150365, , , , , 89878, , 
6400015, 150388, 150388, , , , , 89881, , 
6400021, 150408, 150408, , , , , 89947, , 
6400021, 150431, 150431, , , , , 89951, , 
6400023, 150451, 150451, , , , , 89835, , 
2101245, 150826, 150826, , , , , , , 
2101245, 150849, 150849, , , , , , , 
2101292, 150886, 150886, , , , , 89576, , 
2101304, 150929, 150929, , , , , 89727, , 
2101422, 150949, 150949, , , , , 90168, , 
2100931, 150972, 150972, , , , , 90125, , 
2101480, 150992, 150992, , , , , 90287, , 
2100933, 150995, 150995, , , , , , , 
2100380, 151035, 151035, , , , , 90563, , 
2100380, 151055, 151055, , , , , 90551, , 
2100464, 151078, 151078, , , , , 90233, , 
2100363, 151098, 151098, , , , , 90236, , 
5500338, 126727, 126727, , , , , 81748, , 
5500659, 126750, 126750, , , , , 80347, , 
5501004, 126787, 126787, , , , , 79608, , 
5501371, 126810, 126810, , , , , 82017, , 
5501456, 126873, 126873, , , , , 81062, , 
1040732, 127079, 127079, , , , , 80458, , 
1040738, 127099, 127099, , , , , 81975, , 
1040801, 127122, 127122, , , , , 80259, , 
2100245, 127746, 127746, , , , , 82037, , 
2100399, 127806, 127806, , , , , 81471, , 
2101068, 127812, 127812, , , , , 79570, , 
2101073, 127832, 127832, , , , , 79784, , 
2101075, 127852, 127852, , , , , 81920, , 
2101087, 127892, 127892, , , , , 79723, , 
2101455, 127932, 127932, , , , , 80884, , 
2101469, 127938, 127938, , , , , 81031, , 
5501575, 128994, 128994, , , , , 79794, , 
5501465, 129040, 129040, , , , , 82210, , 
6600158, 130076, 130076, , , , , 79721, , 
6600164, 130096, 130096, , , , , 80154, , 
6600559, 130099, 130099, , , , , 80181, , 
6600561, 130139, 130139, , , , , 80268, , 
6600174, 130268, 130268, , , , , 81883, , 
6601362, 130288, 130288, , , , , 80514, , 
6600813, 130331, 130331, , , , , 81897, , 
6601365, 130345, 130345, , , , , 81900, , 
6600355, 130431, 130431, , , , , 81730, , 
6601334, 130537, 130537, , , , , 80233, , 
6600168, 132203, 132203, , , , , 80284, , 
5501487, 132572, 132572, , , , , , , 
2301590, 136943, 136943, , , , , , , 
6601599, 138340, 138340, , , , , , , 
5500393, 138904, 138904, , , , , , , 
6200467, 141749, 141749, , , , , 89217, , 
6200508, 141792, 141792, , , , , 89230, , 
1041256, 141898, 141898, , , , , 83762, , 
1041256, 141921, 141921, , , , , 84056, , 
1041258, 141941, 141941, , , , , 83623, , 
1041259, 141961, 141961, , , , , 84105, , 
1041259, 141964, 141964, , , , , 83847, , 
1041259, 141978, 141978, , , , , 84111, , 
1041261, 142001, 142001, , , , , 83949, , 
1041261, 142021, 142021, , , , , 83809, , 
1041261, 142024, 142024, , , , , 83956, , 
1041233, 142041, 142041, , , , , 83817, , 
1040001, 142107, 142107, , , , , 83930, , 
6200968, 142190, 142190, , , , , 83683, , 
6200968, 142193, 142193, , , , , 83521, , 
6201186, 142233, 142233, , , , , 88564, , 
6201191, 142333, 142333, , , , , 86978, , 
5501216, 142416, 142416, , , , , 83525, , 
5501218, 142439, 142439, , , , , 83414, , 
5501238, 142482, 142482, , , , , 84140, , 
5501238, 142502, 142502, , , , , 84145, , 
5501238, 142505, 142505, , , , , 84147, , 
5501230, 142525, 142525, , , , , 83669, , 
5501239, 142562, 142562, , , , , 83841, , 
5900970, 142582, 142582, , , , , 84186, , 
5901335, 142608, 142608, , , , , 84900, , 
5900148, 142648, 142648, , , , , 85599, , 
5900148, 142651, 142651, , , , , 86723, , 
1800127, 142711, 142711, , , , , 85206, , 
1800821, 142731, 142731, , , , , 85419, , 
1800135, 142751, 142751, , , , , 86233, , 
1800135, 142754, 142754, , , , , 86691, , 
1800138, 142774, 142774, , , , , 87273, , 
6701511, 142874, 142874, , , , , 84298, , 
6700951, 142900, 142900, , , , , 86128, , 
6700957, 142957, 142957, , , , , 85395, , 
6700962, 142980, 142980, , , , , 86152, , 
6700340, 143023, 143023, , , , , 87767, , 
6700946, 143043, 143043, , , , , 85372, , 
6700947, 143046, 143046, , , , , 85216, , 
2100636, 143103, 143103, , , , , 83427, , 
2100636, 143123, 143123, , , , , 83543, , 
2100636, 143146, 143146, , , , , 83709, , 
2100636, 143149, 143149, , , , , 83550, , 
2100636, 143166, 143166, , , , , 83445, , 
2101503, 143189, 143189, , , , , 83721, , 
2100621, 143272, 143272, , , , , 84025, , 
2100621, 143292, 143292, , , , , 83646, , 
2100621, 143295, 143295, , , , , 83741, , 
2100621, 143315, 143315, , , , , 83652, , 
6100400, 143707, 143707, , , , , 87854, , 
6100354, 143730, 143730, , , , , 86415, , 
6100354, 143733, 143733, , , , , 87556, , 
6100031, 143813, 143813, , , , , 87782, , 
1040538, 144205, 144205, , , , , 88354, , 
1040538, 144228, 144228, , , , , 88363, , 
1040538, 144231, 144231, , , , , 88365, , 
1040538, 144248, 144248, , , , , 88369, , 
4300083, 144497, 144497, , , , , 84946, , 
4301035, 144517, 144517, , , , , 86551, , 
4301318, 144540, 144540, , , , , 85354, , 
4301048, 144623, 144623, , , , , 87403, , 
4300090, 144646, 144646, , , , , 88172, , 
4300545, 144663, 144663, , , , , 88570, , 
4300098, 144686, 144686, , , , , 86065, , 
4300098, 144689, 144689, , , , , 88184, , 
4301059, 144709, 144709, , , , , 87326, , 
4301060, 144726, 144726, , , , , 87332, , 
4300100, 144746, 144746, , , , , 87337, , 
4301483, 144769, 144769, , , , , 87347, , 
4301483, 144772, 144772, , , , , 86081, , 
4301484, 144789, 144789, , , , , 87352, , 
4300320, 144832, 144832, , , , , 87618, , 
4300407, 144855, 144855, , , , , 86659, , 
4300457, 144878, 144878, , , , , 88483, , 
1701101, 144915, 144915, , , , , 84631, , 
1701103, 144918, 144918, , , , , 84633, , 
1701600, 144958, 144958, , , , , , , 
1701105, 144981, 144981, , , , , 86229, , 
1701457, 145038, 145038, , , , , 88110, , 
1701112, 145058, 145058, , , , , 85912, , 
1701112, 145061, 145061, , , , , 85914, , 
6200578, 145164, 145164, , , , , 84313, , 
6200764, 145187, 145187, , , , , 84443, , 
6200764, 145204, 145204, , , , , 84449, , 
6200624, 145330, 145330, , , , , 84891, , 
6200629, 145356, 145356, , , , , 85180, , 
6200631, 145373, 145373, , , , , 85691, , 
6200633, 145396, 145396, , , , , 85871, , 
6200644, 145419, 145419, , , , , 85876, , 
6200647, 145459, 145459, , , , , 85887, , 
6200650, 145502, 145502, , , , , 85896, , 
6200655, 145522, 145522, , , , , 86104, , 
6200511, 145622, 145622, , , , , 87928, , 
6200526, 145648, 145648, , , , , 87722, , 
6100335, 145705, 145705, , , , , 86872, , 
6200971, 145851, 145851, , , , , 84326, , 
6200042, 145914, 145914, , , , , 85061, , 
6201246, 146163, 146163, , , , , 85193, , 
6201266, 146183, 146183, , , , , 85500, , 
6201289, 146246, 146246, , , , , 85663, , 
6200533, 146312, 146312, , , , , 86317, , 
2100676, 146412, 146412, , , , , 84553, , 
2100579, 146432, 146432, , , , , 84369, , 
2100579, 146438, 146438, , , , , 84370, , 
2101092, 146455, 146455, , , , , 85287, , 
2101411, 146561, 146561, , , , , 88088, , 
2101426, 146584, 146584, , , , , 85745, , 
6200047, 146647, 146647, , , , , 84778, , 
6200056, 146724, 146724, , , , , 85640, , 
6200304, 146830, 146830, , , , , 86305, , 
6200714, 146916, 146916, , , , , 84970, , 
2201333, 146933, 146933, , , , , 84457, , 
2200617, 146953, 146953, , , , , 84672, , 
2200231, 146973, 146973, , , , , 84924, , 
2200239, 146996, 146996, , , , , 84855, , 
2200248, 147039, 147039, , , , , 86905, , 
2201386, 147125, 147125, , , , , 85708, , 
2200304, 147145, 147145, , , , , 87804, , 
2200478, 147188, 147188, , , , , 88394, , 
2200485, 147202, 147202, , , , , 86632, , 
1601144, 147829, 147829, , , , , 84505, , 
5501231, 147912, 147912, , , , , 87386, , 
2101245, 148327, 148327, , , , , 89103, , 
2101245, 148347, 148347, , , , , 88959, , 
2101247, 148367, 148367, , , , , 88965, , 
2101247, 148370, 148370, , , , , 89301, , 
6201205, 148539, 148539, , , , , 90497, , 
5500468, 148599, 148599, , , , , , , 
2100501, 148908, 148908, , , , , , , 
2100501, 148931, 148931, , , , , , , 
6200359, 148994, 148994, , , , , 90602, , 
1041215, 149037, 149037, , , , , , , 
1041215, 149054, 149054, , , , , , , 
1041215, 149060, 149060, , , , , , , 
6801151, 149578, 149578, , , , , 89651, , 
6801151, 149595, 149595, , , , , 89469, , 
6801151, 149601, 149601, , , , , 89470, , 
6801152, 149618, 149618, , , , , 89475, , 
6801155, 149641, 149641, , , , , 89599, , 
6800190, 149664, 149664, , , , , 89619, , 
6801118, 149678, 149678, , , , , , , 
6801118, 149681, 149681, , , , , , , 
6800192, 149701, 149701, , , , , 89508, , 
6800197, 149721, 149721, , , , , , , 
6800103, 149787, 149787, , , , , 89964, , 
6801347, 149870, 149870, , , , , 89984, , 
6800215, 149893, 149893, , , , , 90005, , 
6200715, 149913, 149913, , , , , 89924, , 
1040503, 150013, 150013, , , , , 90449, , 
1700375, 150036, 150036, , , , , 90331, , 
2100966, 150119, 150119, , , , , 89642, , 
2100283, 150205, 150205, , , , , 89876, , 
2100288, 150242, 150242, , , , , 90148, , 
2100295, 150265, 150265, , , , , 90154, , 
2101173, 150328, 150328, , , , , 90119, , 
6400021, 150411, 150411, , , , , 89888, , 
6400021, 150434, 150434, , , , , 89953, , 
6400023, 150454, 150454, , , , , 89836, , 
2101245, 150829, 150829, , , , , , , 
2101245, 150846, 150846, , , , , , , 
2101245, 150869, 150869, , , , , , , 
2100931, 150975, 150975, , , , , 90540, , 
2100380, 151038, 151038, , , , , 90314, , 
2100380, 151052, 151052, , , , , 90295, , 
2100447, 151075, 151075, , , , , 90575, , 
2100363, 151095, 151095, , , , , 90322, , 
5500338, 126704, 126704, , , , , 81430, , 
5500338, 126713, 126713, , , , , 81517, , 
5500611, 126736, 126736, , , , , 79812, , 
5500612, 126747, 126747, , , , , 79815, , 
5500787, 126759, 126759, , , , , 79728, , 
5500885, 126770, 126770, , , , , 79856, , 
5501004, 126790, 126790, , , , , 79565, , 
5501463, 126896, 126896, , , , , 82183, , 
5501487, 126905, 126905, , , , , 80108, , 
1040502, 126939, 126939, , , , , 81705, , 
1040751, 127108, 127108, , , , , 81980, , 
1041011, 127154, 127154, , , , , 79622, , 
2100244, 127723, 127723, , , , , 82022, , 
2100364, 127786, 127786, , , , , 81698, , 
2101068, 127809, 127809, , , , , 79632, , 
2101073, 127829, 127829, , , , , 79941, , 
2101073, 127841, 127841, , , , , 79706, , 
2101425, 127915, 127915, , , , , 80725, , 
2101425, 127918, 127918, , , , , 80885, , 
2101469, 127941, 127941, , , , , 80625, , 
5501575, 128997, 128997, , , , , 79715, , 
5501375, 129017, 129017, , , , , 82187, , 
5501465, 129080, 129080, , , , , 81184, , 
5501465, 129103, 129103, , , , , 82207, , 
2100244, 129338, 129338, , , , , 82033, , 
6600560, 130125, 130125, , , , , 81844, , 
6601359, 130142, 130142, , , , , 80482, , 
6601359, 130148, 130148, , , , , 81858, , 
6600167, 130185, 130185, , , , , 80280, , 
6600174, 130271, 130271, , , , , 80315, , 
6600176, 130294, 130294, , , , , 80517, , 
6600570, 130408, 130408, , , , , 80394, , 
6600354, 130428, 130428, , , , , 81480, , 
6600377, 130463, 130463, , , , , 82311, , 
6601504, 130491, 130491, , , , , 80191, , 
6601504, 130514, 130514, , , , , 81819, , 
6601504, 130534, 130534, , , , , 80190, , 
6601334, 130554, 130554, , , , , 80240, , 
6600166, 132177, 132177, , , , , 80275, , 
6600168, 132186, 132186, , , , , 80496, , 
6600168, 132200, 132200, , , , , 81865, , 
6600168, 132209, 132209, , , , , 80286, , 
2101573, 136892, 136892, , , , , , , 
2301590, 136963, 136963, , , , , , , 
1441599, 137997, 137997, , , , , , , 
2301590, 141589, 141589, , , , , , , 
1041256, 141895, 141895, , , , , 83760, , 
1041258, 141938, 141938, , , , , 84097, , 
1041233, 142044, 142044, , , , , 83873, , 
1041233, 142050, 142050, , , , , 84121, , 
1041233, 142067, 142067, , , , , 84130, , 
1041233, 142073, 142073, , , , , 83878, , 
1041233, 142087, 142087, , , , , 83882, , 
6200968, 142173, 142173, , , , , 83402, , 
6200968, 142196, 142196, , , , , 84249, , 
6200968, 142219, 142219, , , , , 84433, , 
6201330, 142242, 142242, , , , , 86330, , 
6200807, 142256, 142256, , , , , 85562, , 
6201189, 142319, 142319, , , , , 85128, , 
6201191, 142342, 142342, , , , , 85141, , 
6201192, 142365, 142365, , , , , 85657, , 
6200537, 142388, 142388, , , , , 87821, , 
5501216, 142436, 142436, , , , , 83533, , 
5501238, 142479, 142479, , , , , 83975, , 
5501238, 142511, 142511, , , , , 83983, , 
5501230, 142522, 142522, , , , , 83772, , 
5501230, 142542, 142542, , , , , 83672, , 
5501239, 142565, 142565, , , , , 83910, , 
5900970, 142585, 142585, , , , , 84306, , 
5900146, 142628, 142628, , , , , 88019, , 
1800127, 142714, 142714, , , , , 85355, , 
1800821, 142734, 142734, , , , , 86212, , 
1800118, 142737, 142737, , , , , 85422, , 
1800135, 142760, 142760, , , , , 87268, , 
2101251, 142860, 142860, , , , , , , 
6701511, 142883, 142883, , , , , 84693, , 
6700952, 142906, 142906, , , , , 87149, , 
6700955, 142929, 142929, , , , , 86140, , 
6700340, 143006, 143006, , , , , 86878, , 
6700340, 143020, 143020, , , , , 87985, , 
6700942, 143029, 143029, , , , , 86573, , 
6700945, 143040, 143040, , , , , 84915, , 
2100636, 143106, 143106, , , , , 83484, , 
2100636, 143126, 143126, , , , , 83703, , 
2100636, 143152, 143152, , , , , 83712, , 
2100636, 143169, 143169, , , , , 83717, , 
2101503, 143198, 143198, , , , , 83454, , 
2101503, 143212, 143212, , , , , 83510, , 
2101503, 143232, 143232, , , , , 83577, , 
2100621, 143255, 143255, , , , , 84021, , 
2100621, 143275, 143275, , , , , 83738, , 
6100400, 143710, 143710, , , , , 86411, , 
6100409, 143716, 143716, , , , , 87550, , 
6100418, 143739, 143739, , , , , 88398, , 
6100446, 143753, 143753, , , , , 87677, , 
6100451, 143762, 143762, , , , , 86599, , 
6100470, 143773, 143773, , , , , 88423, , 
6100326, 143796, 143796, , , , , 86867, , 
1040538, 144208, 144208, , , , , 88355, , 
1040538, 144234, 144234, , , , , 88366, , 
1040538, 144251, 144251, , , , , 87869, , 
1040538, 144257, 144257, , , , , 86434, , 
4301037, 144526, 144526, , , , , 84905, , 
4301451, 144580, 144580, , , , , 87295, , 
4301399, 144600, 144600, , , , , 87302, , 
4300088, 144643, 144643, , , , , 86054, , 
4300100, 144749, 144749, , , , , 87339, , 
4301065, 144775, 144775, , , , , 87595, , 
4301484, 144792, 144792, , , , , 87355, , 
4301402, 144815, 144815, , , , , 86092, , 
4300436, 144821, 144821, , , , , 87434, , 
4300320, 144835, 144835, , , , , 88221, , 
1701103, 144921, 144921, , , , , 84808, , 
1701112, 145067, 145067, , , , , 85915, , 
1701116, 145090, 145090, , , , , 87214, , 
1700375, 145113, 145113, , , , , 87534, , 
6200972, 145213, 145213, , , , , 84270, , 
6200989, 145227, 145227, , , , , 84602, , 
6200995, 145247, 145247, , , , , 84524, , 
6201557, 145270, 145270, , , , , 85813, , 
6200715, 145290, 145290, , , , , 86375, , 
6200798, 145310, 145310, , , , , 84982, , 
6200798, 145313, 145313, , , , , 84984, , 
6200624, 145333, 145333, , , , , , , 
6200646, 145439, 145439, , , , , 85268, , 
6200647, 145462, 145462, , , , , 85888, , 
6100350, 145725, 145725, , , , , 86880, , 
6200971, 145831, 145831, , , , , 84259, , 
6201199, 145874, 145874, , , , , 84472, , 
6200026, 145897, 145897, , , , , 84522, , 
6201279, 146266, 146266, , , , , 85669, , 
6201356, 146286, 146286, , , , , , , 
6201338, 146309, 146309, , , , , 88305, , 
6200541, 146329, 146329, , , , , 88374, , 
2100676, 146392, 146392, , , , , 84677, , 
2100579, 146415, 146415, , , , , 84683, , 
2101088, 146441, 146441, , , , , 85072, , 
